as_of_date,source_name,silicon_id,gpu_model,gpu_variant,form_factor,interconnect_substrate,commitment_term,interruptibility,deployment_class,region,region_country,factory_type,tier_v3,operator_tier,price_usd_per_hour,bundled,bundled_inclusions,availability_state,methodology_version,source_status,region_raw
2026-09-15,upcloud,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,EU,EU,SIF,T2IF,T2,5.1980,False,,Available,v2.4.0,panel,EU-FI
2026-09-15,upcloud,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T2,3.8985,False,,Available,v2.4.0,panel,EU-FI
2026-09-15,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,7.7500,True,local-nvme,Available,v2.4.0,marketplace,", US"
2026-09-15,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,DIF,T3IF,T3,5.6250,True,local-nvme,Available,v2.4.0,marketplace,"AUSTRALIA, AU"
2026-09-15,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-West,US,DIF,T3IF,T3,7.3750,True,local-nvme,Available,v2.4.0,marketplace,"CALIFORNIA, US"
2026-09-15,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,5.6250,True,local-nvme,Available,v2.4.0,marketplace,"VIRGINIA, US"
2026-09-15,vultr,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,8.5000,False,,SoldOut,v2.4.0,panel,Multi
2026-09-15,vultr,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T2,3.2000,False,,SoldOut,v2.4.0,panel,Multi
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,20.0807,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,ap-south-1
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,20.0813,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,ap-south-2
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,17.9053,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,eu-north-1
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,14.2416,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east-1
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,14.2416,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east-2
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T1IF,T1,14.2416,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west-2
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.6751,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,ap-south-2
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,6.1524,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east-1
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,6.1524,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east-2
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,6.1524,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west-2
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,6.0270,False,,Available,v2.4.0,panel,ap-south-1c
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T2IF,T1,3.9273,False,,Available,v2.4.0,panel,ap-south-2b
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T1,1.8547,False,,Available,v2.4.0,panel,eu-north-1b
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,5.2617,False,,Available,v2.4.0,panel,us-east-1d
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,5.2840,False,,Available,v2.4.0,panel,us-east-2a
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,5.2903,False,,Available,v2.4.0,panel,us-east-2b
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-East,US,DIF,T2IF,T1,5.3093,False,,Available,v2.4.0,panel,us-east-2c
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,5.0904,False,,Available,v2.4.0,panel,us-west-2a
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,5.3093,False,,Available,v2.4.0,panel,us-west-2b
2026-09-16,aws,b200-sxm-180gb,B200,180GB,SXM,EFA,OnDemand,Interruptible,Spot,US-West,US,DIF,T2IF,T1,5.2762,False,,Available,v2.4.0,panel,us-west-2d
2026-09-16,aws_capacity_blocks,b200-sxm-180gb,B200,180GB,SXM,EFA,CapacityBlock,NonInterruptible,Reserved,Other,Other,HIF,T2IF,T1,12.3550,False,,Available,v2.4.0,term-panel,non-us
2026-09-16,aws_capacity_blocks,b200-sxm-180gb,B200,180GB,SXM,EFA,CapacityBlock,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,12.3550,False,,Available,v2.4.0,term-panel,us-east-1
2026-09-16,civo,b200-sxm-180gb,B200,180GB,SXM,Unknown,1Y,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,4.4900,False,,Available,v2.4.0,panel,
2026-09-16,civo,b200-sxm-180gb,B200,180GB,SXM,Unknown,2Y,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,3.9900,False,,Available,v2.4.0,panel,
2026-09-16,civo,b200-sxm-180gb,B200,180GB,SXM,Unknown,3Y,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,3.7900,False,,Available,v2.4.0,panel,
2026-09-16,coreweave,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,IIF,T1IF,T2,8.6000,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.4.0,panel,EU
2026-09-16,coreweave,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T1IF,T2,8.6000,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.4.0,panel,US
2026-09-16,coreweave,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T2,4.3588,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.4.0,panel,EU
2026-09-16,coreweave,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T2,4.2638,True,local-nvme;free-egress;support-tier;observability;managed-ops-plane,Available,v2.4.0,panel,US
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,SIF,T2IF,T2,6.3575,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,6.2304,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,5.8489,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,2Y,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,4.7681,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,6.1668,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,EU,EU,SIF,T2IF,T2,6.1032,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,datacrunch,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T2,3.1788,True,local-nvme,Available,v2.4.0,panel,EU-FI
2026-09-16,deepinfra_gpu,b200-sxm-180gb,B200,180GB,SXM,,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,3.6900,False,,Available,v2.4.0,panel,undisclosed
2026-09-16,e2e,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,IIF,T2IF,T2,6.9900,False,,Available,v2.4.0,panel,India
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,HIF,T1IF,T1,19.3320,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-southeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,17.7210,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,europe-west4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-Central,US,HIF,T1IF,T1,16.1100,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-central1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,16.1100,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,13.3391,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-northeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,13.3391,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-southeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,12.2275,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,europe-west4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-central1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-south1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west2
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west3
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.5061,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-northeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.5061,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-southeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.7972,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,europe-west4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-central1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-south1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west2
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west3
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,6.2282,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-northeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,4.9021,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,asia-southeast1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,5.4373,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,europe-north1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.5322,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,europe-west1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,5.1654,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,europe-west4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-Central,US,DIF,T1IF,T1,4.9542,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-central1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T1,4.9542,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T1,4.0758,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-east4
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-South,US,DIF,T1IF,T1,4.4936,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-south1
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,4.0462,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west2
2026-09-16,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,5.1654,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-west3
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,13.3391,False,,Available,v2.4.0,candidate,asia-northeast1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,13.3391,False,,Available,v2.4.0,candidate,asia-southeast1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,12.2275,False,,Available,v2.4.0,candidate,europe-west4
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-central1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-east1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-south1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-west1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-west2
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-west3
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.4.0,candidate,us-west4
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,8.5061,False,,Available,v2.4.0,candidate,asia-northeast1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,8.5061,False,,Available,v2.4.0,candidate,asia-southeast1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,7.7972,False,,Available,v2.4.0,candidate,europe-west4
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-central1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-east1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-south1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-west1
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-west2
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-west3
2026-09-16,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.4.0,candidate,us-west4
2026-09-16,gcp_dws,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,FlexStart,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,8.0550,False,,Available,v2.4.0,term-panel,us-central1
2026-09-16,gmi_cloud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,4.0000,False,,Available,v2.4.0,candidate,US
2026-09-16,hyperstack,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,6.0000,True,local-nvme,Available,v2.4.0,panel,Multi
2026-09-16,hyperstack,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,5.1000,True,local-nvme,Available,v2.4.0,panel,Multi
2026-09-16,koyeb,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,5.5000,False,,Available,v2.4.0,candidate,Multi
2026-09-16,lambda,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,6.6900,True,local-nvme,SoldOut,v2.4.0,panel,US
2026-09-16,lambda,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,ReservedBand,NonInterruptible,Reserved,US-East,US,IIF,T2IF,T2,9.8600,True,local-nvme,Available,v2.4.0,panel,US
2026-09-16,lyceum,b200-sxm-180gb,B200,180GB,SXM,,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,6.4900,False,,Available,v2.4.0,candidate,EU (undisclosed)
2026-09-16,lyceum,b200-sxm-180gb,B200,180GB,SXM,,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,6.2900,False,,Available,v2.4.0,candidate,EU (undisclosed)
2026-09-16,massed_compute,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,5.4325,False,,Available,v2.4.0,panel,US
2026-09-16,nebius,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,IIF,T1IF,T2,7.1500,True,observability;managed-ops-plane;free-egress,Available,v2.4.0,panel,
2026-09-16,nebius,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T2,3.9500,True,observability;managed-ops-plane;free-egress,Available,v2.4.0,panel,
2026-09-16,oci,b200-sxm-180gb,B200,180GB,SXM,RoCE-v2,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,14.0000,True,local-nvme;egress-capped;managed-ops-plane;support-tier;observability,Available,v2.4.0,panel,us-ashburn-1
2026-09-16,qubrid,b200-sxm-180gb,B200,180GB,SXM,Unknown,1Y,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,4.2500,False,,Available,v2.4.0,panel,
2026-09-16,runpod_community,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T3IF,T3,5.9800,False,,SoldOut,v2.4.0,panel,Global
2026-09-16,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.4.0,panel,EU-RO-1
2026-09-16,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.4.0,panel,Global
2026-09-16,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-West,US,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.4.0,panel,US-CA-2
2026-09-16,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.4.0,panel,US-NC-2
2026-09-16,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-Central,US,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.4.0,panel,US-NE-1
2026-09-16,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.4.0,panel,Global
